server_id,location,timestamp,cpu_usage,memory_usage,disk_usage,network_latency,power_consumption,temperature,fan_speed,error_logs_count,last_maintenance,operating_system,uptime_days,server_load,redundancy_level,predictive_risk,server_age,failure_event,maintenance_action
df029940,US-East,2024-10-04 00:02:09.062185,43.12,34.19,87.04,23.47,430.9,37.92,1343,5,2024-08-27 00:02:09.062185,Windows,259,71.57,Low,0.52,3,1,None
2e063511,EU-West,2024-08-25 22:10:28.000375,60.18,87.46,24.77,23.56,339.75,42.56,2925,7,2024-08-05 22:10:28.000375,Linux,94,46.27,Medium,0.67,2,1,Replace Fan
dbd8e4ee,Asia-Pacific,2024-05-28 17:20:26.948541,80.94,34.5,50.42,23.07,477.9,29.53,1700,15,2024-03-02 17:20:26.948541,Linux,263,64.49,Low,0.79,5,1,Check Network
4da6cf2d,Asia-Pacific,2024-05-06 10:54:07.273007,81.03,56.76,50.71,28.6,413.09,36.48,1656,11,2024-02-05 10:54:07.273007,Ubuntu Server,192,84.16,Low,0.89,6,1,Replace Fan
e281da8c,Asia-Pacific,2024-11-23 15:38:25.961046,36.62,59.33,94.56,21.91,416.37,30.25,3183,2,2024-09-26 15:38:25.961046,MacOS,301,49.44,Medium,0.46,2,0,None
ff91f55c,EU-West,2024-04-12 21:19:34.948651,74.28,46.79,45.02,20.25,335.27,40.07,3370,4,2023-11-19 21:19:34.948651,MacOS,47,82.51,Medium,0.73,4,1,Replace Disk
47a85c13,EU-West,2024-12-18 16:51:56.134336,44.89,65.27,71.29,17.54,234.85,35.0,2019,3,2024-11-22 16:51:56.134336,Ubuntu Server,181,63.26,Medium,0.68,5,1,Replace Fan
512d2184,US-West,2024-10-17 22:47:27.546904,68.18,71.75,34.47,21.92,308.12,52.26,3633,4,2024-08-11 22:47:27.546904,Red Hat,365,39.13,Medium,1.0,9,1,Replace Disk
88403c83,US-East,2024-10-08 02:30:25.797493,30.38,70.81,41.53,11.35,482.41,50.32,4945,2,2024-07-24 02:30:25.797493,Windows,119,37.72,Low,0.82,8,0,Replace Disk
17edd349,US-East,2024-06-24 17:27:45.374807,62.5,41.84,72.62,17.82,258.01,35.45,2618,6,2024-04-01 17:27:45.374807,MacOS,294,36.98,Medium,0.96,10,1,Upgrade RAM
e7c1a74e,Asia-Pacific,2024-11-10 10:13:09.395768,34.43,46.9,60.5,24.8,440.2,36.58,3995,0,2024-06-13 10:13:09.395768,Linux,166,49.8,High,0.39,1,1,None
7f827e2e,US-East,2024-05-17 20:46:31.436607,74.92,68.57,70.02,15.47,205.1,18.28,4499,6,2024-03-18 20:46:31.436607,MacOS,246,73.91,Medium,0.77,5,1,Software Update
bc4864bd,Asia-Pacific,2025-02-06 15:06:32.658532,41.54,66.38,92.86,24.87,243.87,37.64,1097,4,2024-10-30 15:06:32.658532,Red Hat,344,56.66,Low,0.53,2,1,None
6f9b7d45,Asia-Pacific,2024-07-22 18:40:03.347115,57.45,64.96,32.03,22.91,456.06,25.8,2767,5,2024-05-19 18:40:03.347115,Red Hat,231,79.73,Low,0.61,3,0,Upgrade RAM
e0e173df,Asia-Pacific,2024-08-22 15:21:56.541165,30.15,63.49,75.49,21.79,394.68,37.09,2451,2,2024-04-20 15:21:56.541165,Red Hat,80,59.53,Medium,0.47,2,0,None
446e39ad,US-East,2024-09-15 03:48:28.873424,46.31,41.49,74.55,20.57,272.73,36.68,1009,4,2024-03-29 03:48:28.873424,Red Hat,205,20.95,High,0.64,5,0,Replace Fan
eb9ccad7,US-East,2025-01-30 18:15:44.440580,43.18,66.15,93.78,24.87,429.31,35.7,1573,2,2024-11-30 18:15:44.440580,Red Hat,339,77.91,High,0.52,2,0,None
27a291b1,EU-West,2024-05-29 05:26:19.622085,26.49,58.84,56.28,21.43,342.86,46.96,4776,2,2024-03-12 05:26:19.622085,Ubuntu Server,288,76.16,Low,0.87,10,1,Check Network
558db041,Asia-Pacific,2024-08-29 15:28:19.080164,50.95,59.05,66.69,23.19,486.47,50.77,3135,7,2024-04-12 15:28:19.080164,MacOS,260,63.96,Medium,0.7,4,1,Check Network
66e41b70,US-West,2024-12-03 08:39:43.681645,36.84,66.2,44.5,19.05,210.02,38.79,3308,3,2024-10-26 08:39:43.681645,Linux,260,21.79,High,0.76,7,1,Software Update
b055b201,Asia-Pacific,2024-05-06 09:10:52.586396,38.46,59.21,49.33,25.54,465.84,23.82,4151,3,2023-11-18 09:10:52.586396,Ubuntu Server,231,44.23,High,0.46,2,1,None
db19ead2,EU-West,2024-11-12 02:43:14.306714,31.01,70.22,69.09,24.41,292.13,42.35,2652,2,2024-06-20 02:43:14.306714,MacOS,235,75.25,Medium,0.6,4,1,None
ecc42bad,Asia-Pacific,2024-12-30 21:46:19.453191,42.02,55.68,65.35,21.61,452.81,35.27,1287,4,2024-11-11 21:46:19.453191,Linux,19,37.27,Low,0.6,4,0,None
4bab3b50,Asia-Pacific,2024-08-08 11:46:02.296354,62.53,66.19,76.59,22.77,314.92,52.09,3968,5,2024-03-15 11:46:02.296354,MacOS,284,60.25,Low,1.0,10,1,Check Network
f4ae1607,EU-West,2024-11-01 12:41:49.493593,42.88,55.15,45.36,16.93,356.37,36.17,3036,3,2024-09-26 12:41:49.493593,Ubuntu Server,126,59.26,High,0.75,7,0,Check Network
4cf2a4f3,Asia-Pacific,2024-07-03 04:29:59.855268,53.09,38.18,66.35,23.21,443.16,48.05,4486,3,2024-06-12 04:29:59.855268,Ubuntu Server,220,43.15,Low,0.79,7,1,Replace Fan
be8daa59,Asia-Pacific,2025-03-04 10:53:35.801746,87.19,77.14,91.57,28.08,412.91,38.76,4056,11,2024-10-29 10:53:35.801746,Linux,254,52.89,Low,1.0,10,1,Upgrade RAM
e72c1273,US-East,2024-07-03 17:50:59.923414,27.6,53.51,91.93,17.66,254.72,34.02,4195,5,2024-06-15 17:50:59.923414,MacOS,56,50.22,High,0.39,1,0,None
faf47b8a,Asia-Pacific,2024-12-18 07:19:03.865470,53.79,62.62,52.32,19.61,314.82,40.16,3482,5,2024-08-27 07:19:03.865470,Ubuntu Server,283,20.94,High,0.98,10,1,Replace Disk
072d2a69,US-West,2024-09-03 02:37:06.532290,77.37,59.23,24.17,13.19,263.87,44.42,4134,6,2024-03-23 02:37:06.532290,Red Hat,53,70.51,High,0.64,1,1,Check Network
02a4544d,US-West,2024-11-10 15:47:13.226706,60.88,61.81,75.05,10.41,227.18,16.46,4190,5,2024-09-26 15:47:13.226706,Linux,111,32.36,Medium,0.54,2,1,None
e125d483,US-West,2024-04-18 19:44:09.387159,41.96,63.68,50.84,23.14,405.06,34.87,3038,3,2023-12-24 19:44:09.387159,MacOS,141,62.53,High,0.46,1,1,None
e0a04986,Asia-Pacific,2024-12-28 23:45:59.095443,67.15,56.48,83.59,12.63,483.38,30.24,2862,3,2024-11-10 23:45:59.095443,MacOS,277,88.74,Low,0.78,6,1,Replace Fan
1e43db92,US-West,2024-11-12 11:18:05.506761,54.04,59.68,33.83,23.21,207.0,32.14,2356,2,2024-08-01 11:18:05.506761,Windows,342,83.58,Low,0.89,9,1,Upgrade RAM
0bb93b10,US-East,2024-09-17 22:56:35.398672,68.55,58.75,86.99,32.44,464.78,47.2,4377,9,2024-08-16 22:56:35.398672,Windows,286,62.85,Low,0.72,3,1,Check Network
e5a0dd9f,US-West,2024-06-27 18:35:35.485156,40.95,69.73,37.45,22.42,499.3,36.7,2407,5,2024-01-30 18:35:35.485156,Windows,107,30.13,Low,0.83,8,1,Upgrade RAM
24da91a9,Asia-Pacific,2024-10-18 02:00:56.406654,58.47,51.25,66.34,20.14,358.0,15.92,1795,6,2024-06-29 02:00:56.406654,Windows,58,34.75,Medium,0.76,7,0,Upgrade RAM
37882241,US-East,2024-07-24 01:09:09.671329,66.88,65.06,84.55,19.57,359.38,34.8,4645,6,2024-01-26 01:09:09.671329,Red Hat,284,52.67,Low,1.0,10,1,Replace Fan
0518523f,EU-West,2025-02-08 13:13:45.826372,53.57,64.9,65.26,12.39,229.88,33.34,3868,2,2024-12-25 13:13:45.826372,MacOS,147,78.45,Medium,0.9,9,0,Replace Fan
2f056ac1,Asia-Pacific,2024-04-27 18:56:06.149632,72.75,59.55,74.56,18.41,397.34,52.79,4060,12,2024-03-27 18:56:06.149632,Linux,99,20.13,Medium,0.67,1,1,Check Network
1530e45d,US-West,2025-03-05 08:05:56.806167,48.92,62.12,69.2,11.54,226.92,29.18,2088,6,2024-10-30 08:05:56.806167,Windows,328,27.93,Medium,0.68,5,1,Check Network
b73de6fa,US-East,2024-09-11 20:42:18.637917,74.42,63.02,84.85,17.66,463.08,38.57,1794,2,2024-06-20 20:42:18.637917,Red Hat,187,26.3,Medium,0.65,2,1,Upgrade RAM
f77ff93d,US-West,2024-08-21 06:50:50.234078,7.16,61.61,75.98,19.7,306.47,24.53,1432,1,2024-06-16 06:50:50.234078,Linux,156,41.56,High,0.48,5,1,None
615b24e4,US-East,2024-05-09 15:35:10.002305,59.49,54.04,43.45,27.2,482.61,37.75,2448,7,2023-12-10 15:35:10.002305,Red Hat,34,43.67,High,0.74,5,1,Replace Fan
abfc3a70,Asia-Pacific,2024-08-09 15:05:53.148199,40.54,61.74,82.82,9.83,320.67,60.32,4140,6,2024-08-04 15:05:53.148199,Windows,162,75.34,Low,0.54,1,1,None
3d265ad3,US-West,2024-11-27 20:40:11.709101,49.17,53.38,37.62,18.16,207.99,46.35,4160,3,2024-11-03 20:40:11.709101,Red Hat,262,83.91,Low,0.9,9,1,Replace Disk
029725c1,US-East,2024-12-29 04:05:43.381588,68.92,61.99,62.85,15.18,338.18,37.89,2778,4,2024-09-15 04:05:43.381588,Linux,7,70.7,High,0.68,3,1,Upgrade RAM
ee6f6917,US-West,2024-12-16 13:02:45.266856,48.26,52.66,57.42,22.28,308.41,40.21,3139,7,2024-08-09 13:02:45.266856,Red Hat,163,48.9,Low,0.55,2,1,None
8519910e,EU-West,2025-01-18 21:06:21.996826,48.86,58.37,42.42,17.52,215.98,40.59,3029,6,2024-10-10 21:06:21.996826,Linux,13,28.05,Medium,0.66,4,0,Replace Disk
4238c11b,Asia-Pacific,2024-10-02 10:34:46.921459,25.58,73.4,23.28,25.26,203.49,46.69,3161,5,2024-08-28 10:34:46.921459,Windows,37,69.69,High,0.71,6,0,Software Update
2a9fed02,EU-West,2025-01-24 21:45:57.323389,50.99,64.59,69.84,22.88,385.79,39.03,1340,3,2024-08-07 21:45:57.323389,Red Hat,218,27.15,Medium,0.81,7,1,Software Update
7569ccbf,Asia-Pacific,2025-01-08 05:56:41.527461,37.61,69.63,21.87,17.53,418.79,33.71,2160,4,2024-10-23 05:56:41.527461,MacOS,70,26.19,Medium,0.76,7,0,Replace Disk
88260f73,US-East,2024-09-18 08:40:29.495718,44.36,56.62,58.55,17.57,347.17,33.5,1655,2,2024-03-25 08:40:29.495718,Linux,336,56.92,High,0.9,10,1,Software Update
4d881d2a,US-West,2024-10-12 08:49:31.108060,36.74,51.75,21.82,28.64,347.37,56.85,4596,6,2024-09-06 08:49:31.108060,Red Hat,297,39.24,Medium,0.9,9,1,Replace Disk
cbc47dbd,EU-West,2024-12-26 20:04:30.859998,53.82,61.04,86.41,24.14,444.92,53.66,2458,5,2024-10-23 20:04:30.859998,Ubuntu Server,274,50.38,Low,0.62,2,0,Check Network
3310f45a,Asia-Pacific,2024-12-07 09:36:24.431118,65.19,48.42,55.03,15.16,295.77,44.72,4987,5,2024-06-30 09:36:24.431118,Linux,211,22.33,Medium,0.86,7,1,Replace Fan
b2f2d42a,US-East,2025-02-17 14:34:47.910881,51.23,55.84,93.07,23.01,401.07,26.63,2092,2,2025-01-03 14:34:47.910881,Linux,294,88.04,High,0.9,10,1,Replace Fan
5ea6ca9b,EU-West,2024-07-02 00:48:28.250507,49.44,59.83,25.37,24.87,303.89,44.71,3492,6,2024-04-19 00:48:28.250507,Red Hat,362,63.57,Low,0.68,4,1,Replace Disk
f305c95d,EU-West,2024-05-22 10:20:32.845870,66.34,56.62,28.67,22.01,465.47,10.96,1774,8,2024-02-17 10:20:32.845870,Linux,27,23.94,Medium,0.94,10,1,Upgrade RAM
0da3c8f1,EU-West,2024-11-21 00:36:55.007291,52.28,61.61,80.08,26.04,456.2,32.68,2992,3,2024-08-29 00:36:55.007291,Linux,352,55.76,High,0.84,8,1,Check Network
2ff31406,US-East,2024-10-25 17:21:10.306822,58.07,60.13,89.43,25.1,482.74,34.54,3110,5,2024-05-13 17:21:10.306822,Linux,62,69.19,Low,0.58,2,1,None
27dc5699,US-East,2024-04-16 11:07:20.744047,52.71,62.71,21.02,14.84,231.93,22.67,4958,5,2024-01-29 11:07:20.744047,Ubuntu Server,258,64.84,High,0.47,1,0,None
1bd7e3c6,Asia-Pacific,2024-04-05 01:06:08.453521,66.06,54.85,48.58,11.31,219.36,52.29,1668,11,2023-10-25 01:06:08.453521,Red Hat,300,31.94,Medium,1.0,9,1,Replace Fan
234a4d0e,Asia-Pacific,2025-03-09 23:18:08.041886,22.94,47.23,87.2,27.51,310.93,31.63,3698,2,2024-09-14 23:18:08.041886,Ubuntu Server,174,76.41,Medium,0.34,1,0,None
18f4560a,US-West,2025-02-21 00:59:49.194430,61.61,82.91,74.81,17.96,410.95,46.29,2823,4,2024-12-28 00:59:49.194430,Ubuntu Server,361,81.35,Low,1.0,10,1,Replace Disk
4bd1e28e,Asia-Pacific,2024-05-25 16:52:41.278883,53.37,72.07,94.15,22.01,453.76,36.02,1050,3,2024-04-25 16:52:41.278883,Linux,76,66.36,Low,0.53,1,0,None
89c9afc4,Asia-Pacific,2024-07-05 10:44:15.762030,63.16,65.05,73.13,27.58,243.21,41.23,3890,11,2024-03-07 10:44:15.762030,Red Hat,297,44.16,High,0.85,6,0,Replace Fan
75bf4e81,US-West,2024-06-05 06:19:59.240259,28.45,55.15,30.91,17.77,233.69,35.92,3598,5,2024-03-04 06:19:59.240259,MacOS,365,36.25,High,0.7,7,1,Replace Disk
bce00542,Asia-Pacific,2024-11-03 06:36:22.183967,45.38,67.3,28.96,23.01,480.19,32.71,4608,4,2024-08-18 06:36:22.183967,Ubuntu Server,248,48.42,High,0.93,10,1,Replace Disk
6bd4bd59,Asia-Pacific,2025-03-20 01:28:44.716995,61.1,65.05,50.66,17.01,435.5,33.1,4918,5,2025-03-04 01:28:44.716995,Windows,68,73.5,High,0.94,9,1,Upgrade RAM
eca1fba2,US-West,2024-05-22 11:50:33.364811,41.1,60.09,32.39,21.01,278.53,32.91,4674,9,2024-04-20 11:50:33.364811,Linux,282,78.26,High,0.62,4,1,Software Update
fa3ea3de,Asia-Pacific,2024-11-30 05:59:23.467787,86.46,64.04,53.76,27.44,290.87,21.89,2005,10,2024-08-15 05:59:23.467787,Linux,72,80.48,High,0.78,4,0,Check Network
9a27f81e,US-East,2024-08-30 09:12:06.404048,66.04,43.44,39.36,19.39,352.72,33.97,3155,7,2024-05-25 09:12:06.404048,Ubuntu Server,108,77.51,High,0.88,8,0,Replace Disk
a2c6e33f,EU-West,2024-09-12 05:38:38.061640,53.73,66.49,82.59,28.32,387.78,48.33,1530,5,2024-06-09 05:38:38.061640,Red Hat,306,52.19,High,0.61,2,1,Replace Disk
f3f42705,US-East,2024-12-26 11:16:16.600016,52.71,42.86,59.14,20.34,387.16,49.45,4367,4,2024-07-27 11:16:16.600016,Linux,137,86.06,High,0.61,3,1,Upgrade RAM
4a3956bb,EU-West,2024-10-23 07:08:43.480526,39.27,78.17,76.35,19.1,380.95,35.74,3820,4,2024-06-05 07:08:43.480526,Linux,235,31.92,High,0.59,3,1,None
68a7453b,US-East,2024-12-14 01:49:23.613678,48.5,63.06,73.03,17.57,201.93,50.61,4701,6,2024-09-30 01:49:23.613678,Linux,29,41.34,Medium,0.85,7,1,Replace Fan
b8df20b3,US-West,2024-11-18 10:23:32.148319,54.68,66.61,61.32,15.63,379.78,35.54,3175,12,2024-07-25 10:23:32.148319,MacOS,89,43.84,Low,0.96,9,1,Replace Fan
72018c69,US-East,2024-10-10 16:09:27.388234,56.15,70.47,21.78,22.41,417.77,44.63,4584,4,2024-08-10 16:09:27.388234,Linux,80,87.28,Medium,0.67,3,1,Replace Fan
0f3753eb,US-West,2024-07-26 17:21:01.865910,38.33,60.09,82.07,15.07,286.1,64.71,3593,8,2024-05-22 17:21:01.865910,Ubuntu Server,347,48.51,Medium,0.6,2,1,None
6d11f2fe,US-West,2024-11-02 10:24:45.774798,47.18,70.68,20.84,15.59,490.06,28.06,4835,5,2024-05-10 10:24:45.774798,Red Hat,288,71.35,Low,0.53,2,0,None
9b4d17d3,US-East,2024-08-12 16:57:33.064719,26.27,55.01,93.52,21.63,226.08,33.41,4292,2,2024-03-02 16:57:33.064719,Linux,27,60.23,Low,0.67,7,0,Check Network
9432e48e,US-East,2024-05-12 12:30:49.092908,51.37,45.33,70.63,28.95,438.1,38.49,4082,9,2024-01-17 12:30:49.092908,Red Hat,267,70.85,High,0.9,9,1,Check Network
5af4a422,US-West,2024-08-18 15:18:43.125170,49.58,69.99,26.29,17.57,414.13,48.04,2461,10,2024-02-22 15:18:43.125170,Linux,345,47.53,High,0.72,4,1,Replace Fan
35bebc33,US-West,2025-01-31 09:36:14.386697,50.46,69.55,55.43,17.86,468.08,39.01,2348,3,2024-08-19 09:36:14.386697,MacOS,227,62.13,Medium,0.97,10,1,Software Update
8bc28d39,US-West,2024-09-15 03:52:54.332444,50.33,47.85,68.21,11.86,269.05,58.9,4956,6,2024-06-05 03:52:54.332444,Linux,102,47.03,High,0.6,2,1,None
be209882,US-East,2024-07-19 16:27:15.451095,56.05,38.94,91.42,16.89,338.86,48.99,2658,8,2024-01-29 16:27:15.451095,MacOS,234,50.7,Medium,0.83,7,1,Check Network
df2fc033,EU-West,2025-03-04 13:05:43.906904,37.17,67.11,58.95,13.65,326.11,40.31,1334,2,2024-10-26 13:05:43.906904,Linux,79,40.84,Medium,0.71,6,0,Software Update
7d5f521e,Asia-Pacific,2024-12-29 06:54:28.719847,41.28,71.85,29.17,20.45,330.07,33.05,4420,1,2024-08-05 06:54:28.719847,Ubuntu Server,138,39.38,Medium,0.86,9,0,Replace Fan
b5f5e902,US-West,2024-08-19 20:48:27.809563,53.59,59.3,28.87,15.11,205.38,35.98,2215,6,2024-03-02 20:48:27.809563,Red Hat,211,52.0,Low,0.61,3,1,Upgrade RAM
d2b50272,US-West,2024-11-07 04:46:33.204939,30.64,72.37,72.86,13.27,482.99,29.86,3456,3,2024-06-16 04:46:33.204939,MacOS,123,46.18,High,0.57,4,1,None
76c93ea6,EU-West,2024-06-04 18:29:26.946583,55.89,45.88,78.27,21.87,426.24,34.18,3211,3,2024-04-20 18:29:26.946583,Ubuntu Server,365,71.02,Medium,0.73,6,1,Replace Fan
d08e7eac,EU-West,2024-07-28 15:17:57.232193,60.53,55.64,56.53,28.8,412.08,45.89,4528,7,2024-05-12 15:17:57.232193,Linux,143,52.85,Low,0.62,2,0,Replace Fan
56809fc5,US-East,2024-07-25 04:18:59.308037,59.3,55.33,36.79,16.85,441.32,32.15,1333,8,2024-06-26 04:18:59.308037,Windows,33,31.06,Medium,0.73,5,1,Software Update
498741f7,US-West,2024-10-30 09:03:15.783030,48.7,55.93,57.26,23.31,230.36,45.62,2760,5,2024-06-19 09:03:15.783030,MacOS,17,20.86,Medium,0.56,2,1,None
8b71c105,US-West,2025-03-12 00:04:12.260719,63.12,45.68,94.03,11.61,372.11,50.8,4544,6,2025-02-01 00:04:12.260719,MacOS,96,54.67,High,0.67,3,1,Software Update
fdadee0f,Asia-Pacific,2024-07-27 15:08:55.255014,42.93,81.49,93.09,22.7,202.91,52.18,4437,1,2024-03-08 15:08:55.255014,Red Hat,332,67.92,High,0.75,5,1,Upgrade RAM
6c5c3534,US-East,2024-11-22 20:01:26.517055,59.83,63.04,20.87,29.55,249.37,26.54,3359,12,2024-07-09 20:01:26.517055,Windows,284,83.35,Low,0.89,8,0,Replace Fan
5416b8f6,US-West,2024-07-23 06:09:19.675412,37.93,71.72,63.54,27.11,495.21,49.42,2023,6,2024-04-22 06:09:19.675412,Linux,197,87.01,Medium,0.82,7,1,Upgrade RAM
5afc72a5,EU-West,2025-01-03 06:20:08.317330,55.6,58.97,72.62,15.24,238.29,50.36,4591,7,2024-11-24 06:20:08.317330,Ubuntu Server,130,32.81,Medium,1.0,10,1,Replace Fan
c9bcc674,US-West,2025-01-08 00:55:21.747817,61.8,59.18,42.67,14.43,403.57,36.65,1722,4,2024-12-17 00:55:21.747817,Linux,75,47.74,Medium,0.59,2,0,None
7a6c511c,EU-West,2024-06-09 02:24:33.358708,47.63,66.94,45.21,23.11,465.04,30.71,3122,5,2024-04-20 02:24:33.358708,Red Hat,19,29.17,High,0.84,8,1,Replace Disk
61b26367,Asia-Pacific,2024-11-07 02:09:31.789284,42.93,65.86,74.61,17.95,298.51,58.76,1330,3,2024-09-14 02:09:31.789284,Windows,133,85.4,Low,0.59,2,1,None
12f55e67,US-West,2024-04-12 17:57:17.191243,21.98,79.31,24.2,17.45,365.24,34.34,3257,1,2024-01-19 17:57:17.191243,Ubuntu Server,205,57.21,Medium,0.85,10,1,Replace Fan
e9fe9006,EU-West,2025-01-18 13:23:32.646535,40.13,48.31,36.16,17.72,324.0,49.32,3766,2,2024-12-22 13:23:32.646535,Linux,364,59.91,High,0.56,3,0,None
53f76c20,US-East,2024-06-16 14:13:16.739999,54.23,69.62,64.48,26.56,374.24,37.23,3389,5,2024-06-04 14:13:16.739999,Linux,1,74.45,Low,0.89,8,1,Check Network
cd8364c4,EU-West,2025-01-18 19:30:25.529332,59.53,82.47,90.65,25.31,291.43,58.72,4525,6,2025-01-08 19:30:25.529332,Red Hat,277,84.19,High,0.85,5,1,Replace Fan
91f04006,US-West,2024-07-01 13:43:13.318104,54.05,60.0,47.28,22.53,498.68,55.51,4892,6,2024-05-14 13:43:13.318104,Red Hat,76,74.23,Medium,0.78,5,1,Replace Disk
ea8b4312,US-East,2024-05-16 20:29:24.799527,46.06,61.32,34.68,10.48,209.34,48.84,3618,5,2024-03-07 20:29:24.799527,MacOS,131,74.1,High,0.72,5,0,Check Network
eb5e86ad,US-East,2024-04-02 15:50:39.381927,33.78,72.06,84.04,22.34,461.97,44.11,2830,7,2024-01-15 15:50:39.381927,Red Hat,92,53.84,High,0.89,9,0,Replace Fan
6a2e1fad,US-East,2024-08-09 17:31:24.328632,56.14,63.42,65.56,23.7,445.81,48.04,4702,3,2024-03-12 17:31:24.328632,MacOS,100,44.69,High,0.61,2,0,Check Network
b6afce8c,Asia-Pacific,2025-01-26 12:15:43.918590,46.58,53.51,65.12,16.03,255.12,17.57,1983,4,2024-07-31 12:15:43.918590,Linux,328,40.33,Medium,0.61,5,1,Replace Disk
ebde5631,US-East,2024-10-02 03:13:25.867506,80.05,67.64,21.12,28.67,350.15,38.56,3981,12,2024-04-20 03:13:25.867506,Ubuntu Server,283,55.5,Low,0.77,3,1,Check Network
4a30c49e,Asia-Pacific,2024-04-29 17:44:09.774956,23.31,62.22,49.14,23.9,303.24,30.12,4735,2,2024-04-02 17:44:09.774956,Linux,43,61.94,High,0.77,9,1,Upgrade RAM
fe6428fe,EU-West,2024-12-10 21:09:43.906973,50.79,62.05,32.78,16.11,390.47,39.66,3967,8,2024-09-18 21:09:43.906973,MacOS,344,72.05,Low,0.58,2,1,None
a7a8c795,US-East,2024-07-31 01:21:04.334707,47.08,68.0,72.57,16.37,469.38,37.32,3848,4,2024-06-08 01:21:04.334707,Red Hat,252,20.15,High,0.8,7,1,Replace Disk
9970ff31,EU-West,2024-07-27 00:45:50.336126,63.11,64.61,71.45,14.54,213.36,33.37,1551,5,2024-07-12 00:45:50.336126,Red Hat,360,57.9,Low,0.55,1,1,None
68d64532,EU-West,2024-09-29 20:32:05.208228,64.39,49.45,56.96,16.82,253.59,34.42,1066,4,2024-07-12 20:32:05.208228,Ubuntu Server,233,71.31,Medium,0.53,1,0,None
5ca29a7c,US-West,2024-07-30 10:57:23.727264,54.33,57.65,94.42,15.37,355.25,23.33,1994,7,2024-02-26 10:57:23.727264,Windows,275,71.79,Medium,0.68,5,1,Replace Disk
ab7c415c,Asia-Pacific,2024-08-05 02:27:06.967901,34.6,58.07,28.71,11.0,269.11,35.49,3782,4,2024-04-21 02:27:06.967901,Windows,83,29.36,Low,0.48,2,1,None
3b0fe589,US-West,2024-09-22 11:59:39.726851,46.41,59.22,66.94,26.08,381.32,31.36,4969,2,2024-07-05 11:59:39.726851,Ubuntu Server,291,47.58,Low,0.86,9,0,Upgrade RAM
e2ac0114,US-West,2024-07-15 07:52:43.589776,52.83,52.35,34.03,25.46,449.79,57.28,1651,5,2024-06-12 07:52:43.589776,MacOS,166,68.37,Low,0.56,1,0,None
1f589038,Asia-Pacific,2024-08-15 11:41:17.532692,37.43,47.48,73.77,18.92,219.69,50.84,4862,3,2024-07-12 11:41:17.532692,MacOS,72,80.1,Low,0.76,7,1,Replace Fan
88008c2e,Asia-Pacific,2025-03-01 23:08:48.796571,50.76,50.55,26.44,19.3,407.4,46.61,2339,5,2025-01-13 23:08:48.796571,Linux,110,83.2,High,0.86,8,1,Replace Disk
b6c27af4,US-East,2025-02-10 10:21:20.695889,70.39,51.41,39.85,18.17,287.86,55.31,2563,12,2024-12-21 10:21:20.695889,Linux,311,40.86,Low,0.95,7,1,Replace Disk
545057d8,US-West,2024-08-20 11:34:58.046683,57.16,73.11,88.32,11.76,358.4,41.02,3309,6,2024-08-09 11:34:58.046683,Red Hat,261,52.57,Medium,0.62,2,1,Check Network
b0fd0ad0,US-West,2025-02-12 10:03:14.661403,59.18,43.01,44.37,17.97,402.07,33.8,1682,7,2024-10-05 10:03:14.661403,Red Hat,280,36.76,Low,0.9,9,1,Replace Fan
76db5dae,Asia-Pacific,2025-01-02 16:57:04.182005,60.1,51.38,33.04,20.93,248.88,43.14,1083,6,2024-07-23 16:57:04.182005,Windows,182,21.83,High,0.6,2,1,None
5b48aa1e,US-East,2025-03-10 05:53:56.368000,16.7,60.21,43.7,20.38,367.51,29.34,4207,0,2024-09-26 05:53:56.368000,Windows,75,37.48,High,0.63,7,1,Replace Fan
08cce231,US-West,2025-01-21 21:09:02.647391,56.54,70.2,78.14,24.44,207.07,47.24,4370,8,2024-08-28 21:09:02.647391,Red Hat,275,22.46,Low,0.64,2,1,Software Update
0ad54e74,US-West,2024-05-21 21:47:50.326746,53.13,82.23,25.5,17.16,385.53,43.35,4089,5,2024-03-20 21:47:50.326746,Red Hat,118,61.58,Medium,0.98,9,1,Replace Fan
76efc034,EU-West,2025-02-20 07:47:22.624148,48.31,75.82,75.95,21.41,441.29,35.24,3501,4,2024-08-26 07:47:22.624148,Linux,219,63.22,Medium,0.67,4,0,Replace Disk
2ffea365,US-East,2024-07-15 06:03:24.228423,56.48,66.02,47.14,14.75,240.69,60.57,1719,5,2024-03-30 06:03:24.228423,Red Hat,169,34.78,High,0.96,8,1,Upgrade RAM
838e1694,US-East,2024-04-15 09:23:05.851774,24.29,51.42,27.99,27.21,261.78,33.23,1775,3,2024-02-02 09:23:05.851774,Windows,117,72.97,High,0.81,10,0,Upgrade RAM
ae5846f4,US-West,2024-06-23 21:56:43.337225,75.4,67.67,59.17,17.48,338.16,38.43,3781,6,2024-04-17 21:56:43.337225,Windows,328,78.31,Low,0.88,6,1,Software Update
07e30d46,EU-West,2024-11-13 18:00:18.575159,52.55,57.04,41.39,25.61,347.83,26.36,2687,7,2024-08-11 18:00:18.575159,Linux,350,87.01,Low,0.53,2,1,None
e1536f79,US-West,2024-12-25 13:13:02.777336,46.99,61.37,29.83,18.71,430.01,37.99,2150,5,2024-11-25 13:13:02.777336,Red Hat,135,42.85,Medium,0.74,6,1,Upgrade RAM
